Google,2018/04/30,1030.01001,1037,1016.849976,1017.330017,1017.330017,1671300
Google,2018/05/01,1013.659973,1038.469971,1008.210022,1037.310059,1037.310059,1427900
Google,2018/05/02,1028.099976,1040.389038,1022.869995,1024.380005,1024.380005,1603100
Google,2018/05/03,1019,1029.675049,1006.289978,1023.719971,1023.719971,1815100
Google,2018/05/04,1016.900024,1048.51001,1016.900024,1048.209961,1048.209961,1938700
Google,2018/05/07,1049.22998,1061.680054,1047.099976,1054.790039,1054.790039,1466100
Google,2018/05/08,1058.540039,1060.550049,1047.14502,1053.910034,1053.910034,1217700
Google,2018/05/09,1058.099976,1085.439941,1056.36499,1082.76001,1082.76001,2032800
Google,2018/05/10,1086.030029,1100.439941,1085.640015,1097.569946,1097.569946,1443000
Google,2018/05/11,1093.599976,1101.329956,1090.910034,1098.26001,1098.26001,1253700
Google,2018/05/14,1100,1110.75,1099.109985,1100.199951,1100.199951,1518100
Google,2018/05/15,1090,1090.050049,1073.469971,1079.22998,1079.22998,1494900
Google,2018/05/16,1077.310059,1089.27002,1076.26001,1081.77002,1081.77002,1097300
Google,2018/05/17,1079.890015,1086.869995,1073.5,1078.589966,1078.589966,1043800
Google,2018/05/18,1061.859985,1069.939941,1060.680054,1066.359985,1066.359985,1565200
Google,2018/05/21,1074.060059,1088,1073.650024,1079.579956,1079.579956,1023200
Google,2018/05/22,1083.560059,1086.589966,1066.689941,1069.72998,1069.72998,1090000
Google,2018/05/23,1065.130005,1080.780029,1061.709961,1079.689941,1079.689941,1030000
Google,2018/05/24,1079,1080.469971,1066.150024,1079.23999,1079.23999,756800
Google,2018/05/25,1079.02002,1082.560059,1073.775024,1075.660034,1075.660034,899400
Google,2018/05/29,1064.890015,1073.369995,1055.219971,1060.319946,1060.319946,1856900
Google,2018/05/30,1063.030029,1069.209961,1056.829956,1067.800049,1067.800049,1138500
Google,2018/05/31,1067.560059,1097.189941,1067.560059,1084.98999,1084.98999,3088300
Microsoft,2018/01/02,86.129997,86.309998,85.5,85.949997,84.852402,22483800
Microsoft,2018/01/03,86.059998,86.510002,85.970001,86.349998,85.247299,26061400
Microsoft,2018/01/04,86.589996,87.660004,86.57,87.110001,85.997597,21912000
Microsoft,2018/01/05,87.660004,88.410004,87.43,88.190002,87.063805,23407100
Microsoft,2018/01/08,88.199997,88.580002,87.599998,88.279999,87.152649,22113000
Microsoft,2018/01/09,88.650002,88.730003,87.860001,88.220001,87.093422,19484300
Microsoft,2018/01/10,87.860001,88.190002,87.410004,87.82,86.698524,18652200
Microsoft,2018/01/11,88.129997,88.129997,87.239998,88.080002,86.955208,17808900
Microsoft,2018/01/12,88.669998,89.779999,88.449997,89.599998,88.455803,24271500
Microsoft,2018/01/16,90.099998,90.790001,88.010002,88.349998,87.221756,36599700
Microsoft,2018/01/17,89.080002,90.279999,88.75,90.139999,88.988899,25602600
Microsoft,2018/01/18,89.800003,90.669998,89.660004,90.099998,88.949409,24159700
Microsoft,2018/01/19,90.139999,90.610001,89.660004,90,88.850685,36875000
Microsoft,2018/01/22,90,91.620003,89.739998,91.610001,90.440132,23601600
Microsoft,2018/01/23,91.900002,92.300003,91.540001,91.900002,90.726418,23412800
Microsoft,2018/01/24,92.550003,93.43,91.580002,91.82,90.647446,33277500
Microsoft,2018/01/25,92.470001,93.239998,91.93,92.330002,91.150932,26383200
Microsoft,2018/01/26,93.120003,94.059998,92.580002,94.059998,92.858841,29172200
Microsoft,2018/01/29,95.139999,95.449997,93.720001,93.919998,92.720627,31569900
Microsoft,2018/01/30,93.300003,93.660004,92.099998,92.739998,91.555695,38635100
Microsoft,2018/01/31,93.75,95.400002,93.510002,95.010002,93.796707,48756300
Microsoft,2018/02/01,94.790001,96.07,93.580002,94.260002,93.05629,47227900
Microsoft,2018/02/02,93.639999,93.970001,91.5,91.779999,90.607948,47867800
Microsoft,2018/02/05,90.559998,93.239998,88,88,86.876228,51031500
Microsoft,2018/02/06,86.889999,91.480003,85.25,91.330002,90.163704,67998600
Microsoft,2018/02/07,90.489998,91.769997,89.199997,89.610001,88.465668,41107600
Microsoft,2018/02/08,89.709999,89.879997,84.760002,85.010002,83.924408,55628700
Microsoft,2018/02/09,86.300003,88.93,83.830002,88.18,87.053932,63499100
Microsoft,2018/02/12,88.739998,89.779999,87.93,89.129997,87.991791,35720300
Microsoft,2018/02/13,88.93,90,87.800003,89.830002,88.682854,26407700
Microsoft,2018/02/14,88.510002,90.989998,88.410004,90.809998,90.071472,34960900
Microsoft,2018/02/15,91.209999,92.720001,90.620003,92.660004,91.906433,27823900
Microsoft,2018/02/16,92.449997,93.5,91.800003,92,91.251793,30596900
Microsoft,2018/02/20,91.480003,93.059998,91.010002,92.720001,91.965942,30911700
Microsoft,2018/02/21,92.980003,93.360001,91.489998,91.489998,90.745941,26922500
Microsoft,2018/02/22,92.050003,92.730003,91.360001,91.730003,90.983994,24392800
Microsoft,2018/02/23,93.599998,94.07,92.360001,94.059998,93.295044,26329200
Microsoft,2018/02/26,94.400002,95.449997,94.25,95.419998,94.643974,30199800
Microsoft,2018/02/27,95.739998,95.839996,94.199997,94.199997,93.433899,25869100
Microsoft,2018/02/28,94.839996,95.709999,93.629997,93.769997,93.007401,31167300
Microsoft,2018/03/01,93.989998,94.57,91.839996,92.849998,92.094879,37135600
Microsoft,2018/03/02,91.580002,93.150002,90.860001,93.050003,92.293259,32830400
Microsoft,2018/03/05,92.339996,94.269997,92.260002,93.639999,92.878456,23901600
Microsoft,2018/03/06,94.339996,94.489998,92.940002,93.32,92.561058,22175800
Microsoft,2018/03/07,93.160004,93.940002,92.43,93.860001,93.096672,26716100
Microsoft,2018/03/08,94.269997,95.099998,93.769997,94.43,93.662033,25887800
Microsoft,2018/03/09,95.290001,96.540001,95,96.540001,95.754875,36937300
Microsoft,2018/03/12,96.5,97.209999,96.040001,96.769997,95.983002,26073700
Microsoft,2018/03/13,97,97.239998,93.970001,94.410004,93.642204,35387800
Microsoft,2018/03/14,95.120003,95.410004,93.5,93.849998,93.086746,32132000
Microsoft,2018/03/15,93.529999,94.580002,92.830002,94.18,93.41407,27611000
Microsoft,2018/03/16,94.68,95.379997,93.919998,94.599998,93.83065,49081300
Microsoft,2018/03/19,93.739998,93.900002,92.110001,92.889999,92.134552,33344100
Microsoft,2018/03/20,93.050003,93.769997,93,93.129997,92.372604,23075200
Microsoft,2018/03/21,92.93,94.050003,92.209999,92.480003,91.72789,24457100
Microsoft,2018/03/22,91.269997,91.75,89.660004,89.790001,89.059769,38604700
Microsoft,2018/03/23,89.5,90.459999,87.080002,87.18,86.470993,44068900
Microsoft,2018/03/26,90.610001,94,90.400002,93.779999,93.017319,56396800
Microsoft,2018/03/27,94.940002,95.139999,88.510002,89.470001,88.742371,56569000
Microsoft,2018/03/28,89.82,91.230003,88.870003,89.389999,88.663017,52501100
Microsoft,2018/03/29,90.18,92.290001,88.400002,91.269997,90.527733,45867500
Microsoft,2018/04/02,90.470001,90.879997,87.510002,88.519997,87.800087,48515400
Microsoft,2018/04/03,89.580002,90.050003,87.889999,89.709999,88.980415,37213800
Microsoft,2018/04/04,87.849998,92.760002,87.730003,92.330002,91.579109,35560000
Microsoft,2018/04/05,92.440002,93.07,91.400002,92.379997,91.6287,29771900
Microsoft,2018/04/06,91.489998,92.459999,89.480003,90.230003,89.496193,38026000
Microsoft,2018/04/09,91.040001,93.169998,90.620003,90.769997,90.031799,31533900
Microsoft,2018/04/10,92.389999,93.279999,91.639999,92.879997,92.124634,26812000
Microsoft,2018/04/11,92.010002,93.290001,91.480003,91.860001,91.11293,24872100
Microsoft,2018/04/12,92.43,94.160004,92.43,93.580002,92.818947,26758900
Microsoft,2018/04/13,94.050003,94.18,92.440002,93.080002,92.323013,23346100
Microsoft,2018/04/16,94.07,94.660004,93.419998,94.169998,93.404144,20288100
Microsoft,2018/04/17,95,96.540001,94.879997,96.07,95.288696,26771000
Microsoft,2018/04/18,96.220001,96.720001,95.519997,96.440002,95.655685,21043300
Microsoft,2018/04/19,96.440002,97.07,95.339996,96.110001,95.328369,23552500
Microsoft,2018/04/20,95.910004,96.110001,94.050003,95,94.227394,31154400
Microsoft,2018/04/23,95.739998,96.290001,94.629997,95.349998,94.574547,22331800
Microsoft,2018/04/24,96.239998,96.470001,92.410004,93.120003,92.362686,34524800
Microsoft,2018/04/25,93.300003,93.300003,90.279999,92.309998,91.559273,33729300
Microsoft,2018/04/26,93.550003,95.150002,93.099998,94.260002,93.493423,42529000
Microsoft,2018/04/27,97.599998,97.900002,93.910004,95.82,95.040726,48272800
Microsoft,2018/04/30,96.330002,96.400002,93.150002,93.519997,92.75943,41523600
Microsoft,2018/05/01,93.209999,95.290001,92.790001,95,94.227394,31408900
Microsoft,2018/05/02,94.989998,95.169998,93.190002,93.510002,92.749519,27471000
Microsoft,2018/05/03,92.959999,94.93,92.449997,94.07,93.304962,31142500
Microsoft,2018/05/04,93.32,95.370003,92.919998,95.160004,94.386093,22531300
Microsoft,2018/05/07,95.169998,96.709999,95.099998,96.220001,95.437477,24242000
Microsoft,2018/05/08,95.849998,96.160004,95.059998,95.809998,95.030807,23484600
Microsoft,2018/05/09,96.010002,96.970001,95.050003,96.940002,96.151627,27327400
Microsoft,2018/05/10,97.459999,97.949997,97.050003,97.910004,97.113739,22388100
Microsoft,2018/05/11,97.800003,97.870003,97.040001,97.699997,96.905441,16778300
Microsoft,2018/05/14,97.919998,98.690002,97.309998,98.029999,97.232758,19454100
Microsoft,2018/05/15,97.239998,97.849998,96.339996,97.32,96.528534,24594000
Microsoft,2018/05/16,97.360001,97.400002,96.620003,97.150002,96.777573,17384700
Microsoft,2018/05/17,96.760002,97.540001,95.830002,96.18,95.811295,17246700
Microsoft,2018/05/18,96.010002,96.93,96.010002,96.360001,95.990601,17865800
Microsoft,2018/05/21,97,98.010002,96.800003,97.599998,97.225845,19422500
Microsoft,2018/05/22,97.68,98.169998,97.199997,97.5,97.126228,15441200
Microsoft,2018/05/23,96.709999,98.730003,96.32,98.660004,98.281784,21114800
Microsoft,2018/05/24,98.730003,98.940002,96.809998,98.309998,97.933121,21540800
Microsoft,2018/05/25,98.300003,98.980003,97.860001,98.360001,97.982933,18363900
Microsoft,2018/05/29,97.839996,98.879997,97.230003,98.010002,97.634277,28338000
Microsoft,2018/05/30,98.309998,99.25,97.910004,98.949997,98.570671,22158500
Microsoft,2018/05/31,99.290001,99.989998,98.610001,98.839996,98.46109,34140900
Petrobras,2018/01/02,10.46,10.7,10.43,10.7,10.657029,14023400
Petrobras,2018/01/03,10.8,11,10.63,10.97,10.925945,21504100
Petrobras,2018/01/04,11,11.12,10.94,11,10.955825,22945100
Petrobras,2018/01/05,10.99,11.09,10.89,11.08,11.035503,12230100
Petrobras,2018/01/08,11.06,11.22,11.02,11.22,11.174942,13495800
Petrobras,2018/01/09,11.2,11.28,11.14,11.14,11.095263,14627800
Petrobras,2018/01/10,11.14,11.17,10.99,11.05,11.005625,14336100
Petrobras,2018/01/11,11.1,11.38,11.05,11.38,11.334299,28129900
Petrobras,2018/01/12,11.3,11.48,11.28,11.47,11.423938,18580700
Petrobras,2018/01/16,11.65,11.71,11.58,11.7,11.653013,27411700
Petrobras,2018/01/17,11.82,12.12,11.76,12.12,12.071327,23946300
Petrobras,2018/01/18,12.19,12.23,11.95,12.13,12.081286,31938500
Petrobras,2018/01/19,12.07,12.18,12.01,12.16,12.111166,15712200
Petrobras,2018/01/22,12.05,12.27,12.05,12.25,12.200805,12338700
Petrobras,2018/01/23,11.97,12.08,11.86,12.05,12.001608,25448100
Petrobras,2018/01/24,12.6,13.28,12.47,13.09,13.037432,63096500
Petrobras,2018/01/25,13.24,13.64,13.08,13.26,13.206749,35283000
Petrobras,2018/01/26,13.16,13.87,13.07,13.83,13.77446,41107900
Petrobras,2018/01/29,13.7,13.89,13.52,13.63,13.575263,22798800
Petrobras,2018/01/30,13.52,13.52,13.1,13.3,13.246589,30150600
Petrobras,2018/01/31,13.66,13.72,13.31,13.36,13.306347,19051900
Petrobras,2018/02/01,13.7,13.99,13.56,13.95,13.893977,18716700
Petrobras,2018/02/02,13.73,13.73,13.32,13.32,13.266508,17592100
Petrobras,2018/02/05,13.15,13.31,12.51,12.7,12.648997,31071500
Petrobras,2018/02/06,12.58,13.36,12.56,13.33,13.276467,30022500
Petrobras,2018/02/07,13.35,13.47,12.73,12.76,12.708757,27209400
Petrobras,2018/02/08,12.96,13.02,12.19,12.21,12.160966,23899300
Petrobras,2018/02/09,12.48,12.6,11.87,12.34,12.290443,28764500
Petrobras,2018/02/12,12.54,12.72,12.33,12.46,12.409962,12162500
Petrobras,2018/02/13,12.38,12.53,12.32,12.47,12.419922,10971400
Petrobras,2018/02/14,12.33,12.78,12.2,12.68,12.629079,24648200
Petrobras,2018/02/15,12.78,12.87,12.58,12.82,12.768516,12793200
Petrobras,2018/02/16,12.74,13,12.69,12.75,12.698797,12424300
Petrobras,2018/02/20,12.97,13.48,12.95,13.29,13.236628,19060500
Petrobras,2018/02/21,13.44,13.58,13.15,13.16,13.10715,17438000
Petrobras,2018/02/22,13.46,13.69,13.41,13.53,13.475665,15427100
Petrobras,2018/02/23,13.74,14.04,13.62,13.94,13.884018,21132200
Petrobras,2018/02/26,14.26,14.42,14.1,14.39,14.332211,24390000
Petrobras,2018/02/27,14.5,14.58,14.19,14.21,14.152933,20808200
Petrobras,2018/02/28,14.39,14.41,14.03,14.04,13.983616,22195300
Petrobras,2018/03/01,14.14,14.24,13.76,13.98,13.923858,16970500
Petrobras,2018/03/02,13.72,14.24,13.57,14.2,14.142974,14487800
Petrobras,2018/03/05,14.18,14.7,14.15,14.62,14.561287,20092600
Petrobras,2018/03/06,14.86,14.93,14.58,14.66,14.601126,18417200
Petrobras,2018/03/07,14.52,14.52,14.12,14.33,14.272451,22955000
Petrobras,2018/03/08,14.39,14.45,14.07,14.27,14.212693,11418900
Petrobras,2018/03/09,14.49,14.71,14.45,14.71,14.650926,13814000
Petrobras,2018/03/12,14.73,14.82,14.55,14.67,14.611087,8808800
Petrobras,2018/03/13,14.72,14.82,14.4,14.44,14.38201,10828600
Petrobras,2018/03/14,14.54,14.6,14.35,14.48,14.421849,10097900
Petrobras,2018/03/15,14.27,14.34,13.92,14.07,14.013495,15001300
Petrobras,2018/03/16,14.06,14.27,14.04,14.1,14.043376,12949000
Petrobras,2018/03/19,13.97,14.04,13.69,13.73,13.674861,13684300
Petrobras,2018/03/20,13.83,14.01,13.72,13.75,13.694781,13167600
Petrobras,2018/03/21,13.84,14.55,13.81,14.48,14.421849,17312800
Petrobras,2018/03/22,14.22,14.44,14.09,14.19,14.133013,13563500
Petrobras,2018/03/23,14.31,14.52,14.13,14.31,14.252532,15027200
Petrobras,2018/03/26,14.59,14.62,14.23,14.47,14.411889,13820500
Petrobras,2018/03/27,14.45,14.46,13.86,13.96,13.903938,16785400
Petrobras,2018/03/28,13.88,13.98,13.64,13.76,13.704741,12391000
Petrobras,2018/03/29,13.87,14.2,13.84,14.14,14.083215,12428900
Petrobras,2018/04/02,14,14.12,13.55,13.72,13.664902,10677200
Petrobras,2018/04/03,13.83,13.92,13.52,13.67,13.615102,10995100
Petrobras,2018/04/04,13.27,13.64,13.18,13.63,13.575263,15567900
Petrobras,2018/04/05,14.12,14.37,13.95,13.98,13.923858,16893300
Petrobras,2018/04/06,13.87,13.98,13.67,13.92,13.864099,17083800
Petrobras,2018/04/09,13.95,13.95,13.35,13.38,13.326267,13234900
Petrobras,2018/04/10,13.56,14.06,13.48,14.01,13.953737,17120000
Petrobras,2018/04/11,14.08,14.43,14.02,14.33,14.272451,15988300
Petrobras,2018/04/12,14.44,14.48,14.26,14.27,14.212693,11744100
Petrobras,2018/04/13,14.24,14.28,13.79,13.86,13.804338,14943400
Petrobras,2018/04/16,13.85,13.85,13.37,13.42,13.366106,11603400
Petrobras,2018/04/17,13.51,13.77,13.4,13.69,13.635021,10155400
Petrobras,2018/04/18,14,14.32,13.94,14.24,14.182814,12450200
Petrobras,2018/04/19,14.35,14.49,14.17,14.38,14.32225,13674900
Petrobras,2018/04/20,14.18,14.4,14.04,14.3,14.242573,11915900
Petrobras,2018/04/23,14.03,14.15,13.81,14.09,14.033416,9617200
Petrobras,2018/04/24,14.15,14.24,13.81,13.96,13.903938,9575900
Petrobras,2018/04/25,13.62,13.64,13.29,13.5,13.445785,17288600
Petrobras,2018/04/26,13.6,14.07,13.59,14.05,13.993576,15552600
Petrobras,2018/04/27,14.18,14.25,14.09,14.14,14.083215,11736600
Petrobras,2018/04/30,14.12,14.18,13.97,14.09,14.033416,8345600
Petrobras,2018/05/01,14.05,14.07,13.65,13.77,13.714702,9464200
Petrobras,2018/05/02,13.68,14.04,13.66,13.82,13.7645,11606600
Petrobras,2018/05/03,13.81,13.88,13.43,13.73,13.674861,11310000
Petrobras,2018/05/04,13.68,13.85,13.53,13.69,13.635021,16071200
Petrobras,2018/05/07,13.63,14.24,13.62,13.99,13.933817,22388600
Petrobras,2018/05/08,14.06,14.14,13.54,13.87,13.814299,16840000
Petrobras,2018/05/09,14.02,15.21,14.01,15.13,15.069239,38361600
Petrobras,2018/05/10,15.52,16.52,15.44,16.209999,16.144901,40482800
Petrobras,2018/05/11,16.32,16.700001,16.09,16.190001,16.124981,29426400
Petrobras,2018/05/14,16.389999,16.879999,16.299999,16.65,16.583134,26500300
Petrobras,2018/05/15,16.389999,16.940001,16.360001,16.85,16.782331,25213200
Petrobras,2018/05/16,16.940001,17.200001,16.809999,17.139999,17.071167,20438900
Petrobras,2018/05/17,16.879999,17.120001,16.18,16.48,16.413816,34138300
Petrobras,2018/05/18,16.18,16.469999,15.85,16.18,16.115023,25603400
Petrobras,2018/05/21,16.559999,16.67,15.76,15.9,15.836146,26281900
Petrobras,2018/05/22,15.57,16.040001,15.46,15.7,15.663139,24279600
Petrobras,2018/05/23,15.41,15.57,15.03,15.11,15.074524,20893000
Petrobras,2018/05/24,13.13,13.44,12.63,12.78,12.749994,97008000
Petrobras,2018/05/25,12.85,13,12.53,12.61,12.580394,48258900
Petrobras,2018/05/29,11.04,12.15,11.02,11.92,11.892014,62134800
Petrobras,2018/05/30,11.72,12.4,11.55,11.92,11.892014,41737800
Petrobras,2018/05/31,11.89,12.1,11.82,11.86,11.832154,19041600
